OBJECTID,id_no,binomial,orig_area_km2
5370,45954401,Surdisorex schlitteri,310.5557859927261
5371,41624,Suricata suricatta,1758717.9298062769
5372,21177,Sus ahoenobarbus,10580.582973654369
5373,41772,Sus barbatus,813194.45458931592
5374,21178,Sus bucculentus,368.3959061769047
5375,21175,Sus cebifrons,2382.0070990841259
5376,41773,Sus celebensis,257141.81307730349
5377,136340,Sus oliveri,2450.5549468678691
5378,21176,Sus philippensis,64212.607503131389
5379,41775,Sus scrofa,28013443.007076539
5380,21174,Sus verrucosus,4537.9118640462011
5381,21185,Syconycteris australis,1053933.090010867
5382,21184,Syconycteris carolinae,19996.953842155719
5383,21183,Syconycteris hobbit,4176.0332582365418
5384,21203,Sylvicapra grimmia,13575954.950948481
5385,41296,Sylvilagus aquaticus,909643.13337847788
5386,41297,Sylvilagus audubonii,3575677.4998536301
5387,41302,Sylvilagus bachmani,341249.90438965708
5388,87491102,Sylvilagus brasiliensis,7611.7694204835834
5389,41309,Sylvilagus cognatus,4085.9319025402469
5390,21211,Sylvilagus cunicularius,323823.68067690398
5391,21209,Sylvilagus dicei,5962.6839286495187
5392,41299,Sylvilagus floridanus,6880198.8049724996
5393,87491157,Sylvilagus gabbi,628826.38308600255
5394,21206,Sylvilagus graysoni,415.25183941499711
5395,21207,Sylvilagus insonus,435.60285914888732
5396,21210,Sylvilagus mansuetus,24.35896038824724
5397,41300,Sylvilagus nuttallii,2066976.5847786639
5398,41301,Sylvilagus obscurus,94341.96351645769
5399,41303,Sylvilagus palustris,361932.90324557049
5400,41310,Sylvilagus robustus,38041.520348379432
5401,142542759,Sylvilagus tapetillus,7333.867816292769
5402,21212,Sylvilagus transitionalis,10493.560189935861
5403,41311,Sylvilagus varynaensis,15255.95997811945
5404,45954406,Sylvisorex akaibei,537.27187892828056
5405,45051,Sylvisorex camerunensis,6332.7322437973799
5406,48294480,Sylvisorex corbeti,316.18716882966078
5407,41443,Sylvisorex granti,29982.999564254169
5408,21216,Sylvisorex howelli,6764.4919860563323
5409,21220,Sylvisorex isabellae,677.19132269159172
5410,41444,Sylvisorex johnstoni,970547.03859493101
5411,45050,Sylvisorex konganensis,10455.94696063935
5412,41445,Sylvisorex lunaris,13561.080175904141
5413,21221,Sylvisorex morio,444.4450506840148
5414,48294467,Sylvisorex ollula,1406979.379437489
5415,21222,Sylvisorex oriundus,49071.284983923819
5416,45049,Sylvisorex pluvialis,530.52114395557703
5417,45954439,Sylvisorex silvanorum,312.27762643637402
5418,21219,Sylvisorex vulcanorum,16604.765363254759
5419,39779,Symphalangus syndactylus,340355.28421589511
5420,42638,Synaptomys borealis,6774238.6470883423
5421,42639,Synaptomys cooperi,3222826.2688777959
5422,21251,Syncerus caffer,8442951.5210865233
5423,21260,Syntheosciurus brochus,12107.77226831705
5424,41312,Tachyglossus aculeatus,7766685.910729453
5425,21293,Tachyoryctes macrocephalus,3896.096924828083
5426,21299,Tachyoryctes splendens,680056.12301728269
5427,21312,Tadarida aegyptiaca,4174973.906526621
5428,21314,Tadarida brasiliensis,13833592.76214667
5429,21316,Tadarida fulminans,295229.32695283857
5430,136716,Tadarida insignis,1484.778173499403
5431,40036,Tadarida latouchei,186681.6111801177
5432,21317,Tadarida lobata,186845.29976012671
5433,21311,Tadarida teniotis,3897576.8750129822
5434,21318,Tadarida ventralis,2604182.6495987289
5435,21328,Taeromys arcuatus,5570.533595031824
5436,21329,Taeromys callitrichus,25780.956533992801
5437,21330,Taeromys celebensis,86669.861801015199
5438,21331,Taeromys hamatus,13818.243362195661
5439,136654,Taeromys microbullatus,395.5449550950965
5440,21332,Taeromys punicans,1646.214835943485
5441,21333,Taeromys taerae,4355.2072951969276
5442,41478,Talpa altaica,3202559.2279962092
5443,41479,Talpa caeca,243389.96387385679
5444,41480,Talpa caucasica,113254.47309742701
5445,135458,Talpa davidiana,120339.57619407411
5446,41481,Talpa europaea,6455978.4776955927
5447,41482,Talpa levantis,585486.38998746581
5448,41483,Talpa occidentalis,476305.21292160399
5449,41484,Talpa romana,98019.173191732989
5450,41485,Talpa stankovici,51885.848412214043
5451,21349,Tamandua mexicana,1495866.9803511631
5452,21350,Tamandua tetradactyla,12732511.365988011
5453,42583,Tamias striatus,4197595.7153731696
5454,42586,Tamiasciurus douglasii,510488.99844089837
5455,42587,Tamiasciurus hudsonicus,10363942.34146769
5456,21378,Tamiasciurus mearnsi,689.30191645708805
5457,21380,Tamiops maritimus,1718538.4689375251
5458,21379,Tamiops mcclellandii,1464854.889243454
5459,21381,Tamiops rodolphii,590759.90022386855
5460,21382,Tamiops swinhoei,869281.16269677132
5461,20222,Tanyuromys aphrastus,36849.006134517731
5462,136772,Tapecomys primus,2330.955422138049
5463,21453,Taphozous achates,38175.577481161054
5464,21452,Taphozous australis,38336.268862314013
5465,21454,Taphozous georgianus,1198594.829704192
5466,21455,Taphozous hamiltoni,56081.795289418027
5467,21456,Taphozous hildegardeae,44479.417243921183
5468,21457,Taphozous hilli,1411608.3983459889
5469,21458,Taphozous kapalgensis,97552.609965413649
5470,21459,Taphozous longimanus,4902022.0448168786
5471,21460,Taphozous mauritianus,10153118.49970551
5472,21461,Taphozous melanopogon,5669517.1155132642
5473,21462,Taphozous nudiventris,1207373.3108139129
5474,21463,Taphozous perforatus,2114056.5836713249
5475,21465,Taphozous theobaldi,1042365.910051042
5476,21466,Taphozous troughtoni,741726.23203729757
5477,21471,Tapirus bairdii,673658.77689080138
5478,21472,Tapirus indicus,89491.837142793593
5479,21473,Tapirus pinchaque,49536.878639568276
5480,21474,Tapirus terrestris,13052283.72652141
5481,40583,Tarsipes rostratus,236759.58608719241
5482,21489,Tarsius dentatus,35040.403013539653
5483,162369593,Tarsius fuscus,19924.59294277888
5484,136319,Tarsius lariang,40263.3099493306
5485,162337005,Tarsius niemitzi,662.77921205170423
5486,21494,Tarsius pelengensis,2615.0178816744578
5487,21490,Tarsius pumilus,395.74473263291833
5488,21493,Tarsius sangirensis,556.37369442078739
5489,162336422,Tarsius spectrumgurskyae,15467.899460375291
5490,162336881,Tarsius supriatnai,18561.561459493019
5491,162369551,Tarsius tarsier,37585.867065036691
5492,179234,Tarsius tumpara,115.1829423467165
5493,195277,Tarsius wallacei,4159.0266148905866
5494,21495,Tarsomys apoensis,4440.2858162759758
5495,21496,Tarsomys echinatus,467.94300320870968
5496,21500,Tasmacetus shepherdi,56752837.272708051
5497,21507,Tateomys macrocercus,964.37827634419261
5498,21508,Tateomys rhinogradoides,2159.5291111836891
5499,21514,Tatera indica,4785873.9774846267
5500,21521,Taterillus arenarius,402946.42610847019
5501,21522,Taterillus congicus,1317128.067118906
5502,21523,Taterillus emini,3860465.8059297581
5503,21524,Taterillus gracilis,2210539.6147217788
5504,21526,Taterillus lacustris,39539.706502974579
5505,21527,Taterillus petteri,178978.78764040489
5506,21528,Taterillus pygargus,365288.4688787284
5507,45077,Taterillus tranieri,93506.499298194482
5508,41663,Taxidea taxus,8851935.8173529878
5509,41778,Tayassu pecari,13750171.3402161
5510,40595,Tenrec ecaudatus,590834.18971682829
5511,21661,Tetracerus quadricornis,2063047.9334208691
5512,40031,Thainycteris aureocollaris,303129.51135282108
5513,21690,Thallomys loringi,56457.495004511649
5514,21691,Thallomys nigricauda,1214559.7735961841
5515,21692,Thallomys paedulcus,5096529.7758344496
5516,21693,Thallomys shortridgei,33883.700282721948
5517,21694,Thalpomys cerradensis,488723.82431738201
5518,21695,Thalpomys lasiotis,555158.70928003779
5519,21703,Thamnomys kempi,5110.7861101713006
5520,45078,Thamnomys schoutedeni,848.53794690200687
5521,21702,Thamnomys venustus,10760.922483723391
5522,750,Thaptomys nigrita,1057756.6223356731
5523,21744,Theropithecus gelada,103850.7652858872
5524,46675319,Thomasomys andersoni,38243.945087011387
5525,136667,Thomasomys apeco,1276.751834532005
5526,96801180,Thomasomys aureus,557721.72863924119
5527,96790651,Thomasomys auricularis,33526.945656784192
5528,96791089,Thomasomys australis,31072.832645754399
5529,21770,Thomasomys baeops,86495.245006197278
5530,21771,Thomasomys bombycinus,17506.091450010528
5531,136413,Thomasomys caudivarius,34453.061596831292
5532,96791166,Thomasomys cinereiventer,47776.628076016423
5533,21773,Thomasomys cinereus,26408.472286792901
5534,136822,Thomasomys cinnameus,27426.329077018221
5535,96792191,Thomasomys contradictus,49364.43672553917
5536,96790818,Thomasomys daphne,109377.6072226409
5537,96792239,Thomasomys dispar,22203.258748168471
5538,21775,Thomasomys eleusis,18435.85047641295
5539,96799858,Thomasomys emeritus,25517.524973666219
5540,136345,Thomasomys erro,13995.12555961414
5541,96800350,Thomasomys fumeus,9249.1049495054012
5542,21776,Thomasomys gracilis,44506.316798168133
5543,136762,Thomasomys hudsoni,12772.011761390409
5544,21777,Thomasomys hylophilus,19043.217839485911
5545,21778,Thomasomys incanus,19613.936740623969
5546,21779,Thomasomys ischyrus,43955.575557820623
5547,21780,Thomasomys kalinowskii,41985.847523418903
5548,21781,Thomasomys ladewi,43263.550475692879
5549,96799835,Thomasomys laniger,56468.664806524757
5550,136480,Thomasomys macrotis,14221.304081462829
5551,21783,Thomasomys monochromos,8594.9597742630012
5552,96801038,Thomasomys nicefori,37815.955828463702
5553,21784,Thomasomys niveipes,26819.967684110132
5554,21785,Thomasomys notatus,186803.09544828301
5555,136575,Thomasomys onkiro,18991.377829673231
5556,21786,Thomasomys oreas,213942.5454199769
5557,21787,Thomasomys paramorum,29904.336416098289
5558,96800866,Thomasomys popayanus,31157.090213629799
5559,136312,Thomasomys praetor,55615.307768085739
5560,96801288,Thomasomys princeps,17797.172287319128
5561,96789732,Thomasomys pyrrhonotus,49532.591526898403
5562,21790,Thomasomys rosalinda,16475.149384045519
5563,21791,Thomasomys silvestris,18571.401600897989
5564,21792,Thomasomys taczanowskii,151300.98127259369
5565,136487,Thomasomys ucucha,16490.78055850463
5566,21793,Thomasomys vestitus,6459.1861289079288
5567,99693990,Thomasomys vulcani,16199.50176722433
5568,21799,Thomomys bottae,1541263.679891834
5569,42594,Thomomys bulbivorus,6146.6529698657732
5570,42595,Thomomys clusius,7446.0002899253386
5571,21809,Thomomys idahoensis,106352.09650766991
5572,21810,Thomomys mazama,79581.162593244851
5573,42596,Thomomys monticola,52698.405267319751
5574,42597,Thomomys talpoides,2619937.1446194029
5575,42598,Thomomys townsendii,113165.5702555063
5576,21800,Thomomys umbrinus,469405.55268967227
5577,21815,Thoopterus nigrescens,182866.82035880149
5578,84463939,Thoopterus suhaniahae,171103.7310331128
5579,21839,Thrichomys apereoides,1168365.9005859389
5580,136355,Thrichomys inermis,115403.8121948934
5581,90386381,Thrichomys laurentius,1102543.663686739
5582,136245,Thrichomys pachyurus,166431.26705433911
5583,21846,Thryonomys gregorianus,2375912.7034536391
5584,21847,Thryonomys swinderianus,7541422.764957116
5585,51343307,Thylamys cinderella,200215.05802838321
5586,199835,Thylamys citellus,101836.9729408758
5587,40517,Thylamys elegans,142641.7192573644
5588,199836,Thylamys fenestrae,111641.5192121427
5589,136653,Thylamys karimii,1431311.5341717349
5590,21867,Thylamys macrurus,88364.690159171601
5591,14888655,Thylamys pallidior,1466528.0480238269
5592,199834,Thylamys pulchellus,339443.42393435392
5593,201936,Thylamys pusillus,265015.58215277467
5594,136243,Thylamys tatei,7141.7755062294646
5595,40520,Thylamys velutinus,565230.02824411786
5596,136626,Thylamys venustus,301538.77334244398
5597,40571,Thylogale billardierii,66448.236259615194
5598,21874,Thylogale browni,268147.32699326228
5599,21870,Thylogale brunii,108862.5787262142
5600,21873,Thylogale calabyi,1002.37195546203
5601,136255,Thylogale lanatus,1344.0387964085271
5602,40574,Thylogale stigmatica,221200.49913217191
5603,40573,Thylogale thetis,73431.721778034553
5604,136594,Thyroptera devivoi,99097.352717302536
5605,21877,Thyroptera discifera,5711183.6166064721
5606,21878,Thyroptera lavali,3763.1643013094722
5607,21879,Thyroptera tricolor,8555278.2805579733
5608,88151033,Thyroptera wynneae,2070.9762061417032
5609,12813,Tlacuatzin canescens,479467.34612874099
5610,21972,Tokudaia muenninki,240.5679033825111
5611,21973,Tokudaia osimensis,470.1223420353943
5612,136695,Tokudaia tokunoshimensis,119.0501692687909
5613,21974,Tolypeutes matacus,1198049.2660072651
5614,21975,Tolypeutes tricinctus,932840.00253592478
5615,21982,Tomopeas ravus,112828.305156765
5616,21983,Tonatia bidens,1993741.933096729
5617,41530,Tonatia saurophila,6509008.3989425134
5618,136342,Tonkinomys daovantieni,116.871487557564
5619,6981,Toromys grandis,176729.0968352778
5620,90386329,Toromys rhipidurus,95649.42736965057
5621,22029,Trachops cirrhosus,12642635.05438745
5622,39848,Trachypithecus auratus,120357.2569759912
5623,41554,Trachypithecus barbei,3817.011457389242
5624,22035,Trachypithecus cristatus,1213228.117455706
5625,22043,Trachypithecus delacouri,6008.5254541444892
5626,39853,Trachypithecus francoisi,248811.41091661551
5627,22037,Trachypithecus geei,7413.4403326390866
5628,39874,Trachypithecus germaini,251818.2919240703
5629,40789,Trachypithecus hatinhensis,18902.30746618285
5630,22044,Trachypithecus laotum,2849.7163174021948
5631,39872,Trachypithecus leucocephalus,834.83311287638799
5632,39875,Trachypithecus margarita,91407.068159695307
5633,39849,Trachypithecus mauritius,6879.5135053919093
5634,22039,Trachypithecus obscurus,259473.23606059299
5635,22040,Trachypithecus phayrei,1148180.333382067
5636,22041,Trachypithecus pileatus,305057.03615296492
5637,39871,Trachypithecus poliocephalus,109.8797078368605
5638,39869,Trachypithecus shortridgei,10597.138609905969
5639,22052,Tragelaphus angasii,197905.50807464481
5640,22046,Tragelaphus buxtoni,6875.0426372076963
5641,44172,Tragelaphus derbianus,392970.78877721552
5642,22047,Tragelaphus eurycerus,2217257.6426955881
5643,22053,Tragelaphus imberbis,1488947.2229714759
5644,22055,Tragelaphus oryx,6776778.238007186
5645,22051,Tragelaphus scriptus,12063894.96990018
5646,22050,Tragelaphus spekii,4392172.0334772542
5647,22054,Tragelaphus strepsiceros,6085599.5896743471
5648,41780,Tragulus javanicus,131682.06175646439
5649,136297,Tragulus kanchil,2303441.563310734
5650,41781,Tragulus napu,1402060.395175501
5651,22065,Tragulus nigricans,506.70962839698763
5652,136360,Tragulus versicolor,1479.8886876370179
5653,136533,Tragulus williamsoni,316.1896853951759
5654,15588,Transandinomys bolivaris,271368.94220969832
5655,15615,Transandinomys talamancae,510972.67755245959
5656,22066,Tremarctos ornatus,218405.27767294369
5657,81081036,Triaenops afer,1641938.4065192509
5658,81069403,Triaenops persicus,1163705.9449657991
5659,40026,Triaenops rufus,284131.70709022478
5660,22102,Trichechus inunguis,635458.79515474197
5661,22103,Trichechus manatus,1518394.0048881159
5662,22104,Trichechus senegalensis,466077.19303458702
5663,40557,Trichosurus caninus,148310.9353296904
5664,136256,Trichosurus cunninghami,119407.531461666
5665,40585,Trichosurus vulpecula,2704215.228484395
5666,22132,Trichys fasciculata,1189878.973404028
5667,18272,Trinomys albispinus,70212.937598366305
5668,18281,Trinomys dimidiatus,63998.905406757272
5669,136407,Trinomys eliasi,4166.7863793748584
5670,136221,Trinomys gratiosus,67225.230275330308
5671,18288,Trinomys iheringi,702316.06197993213
5672,136305,Trinomys mirapitanga,571.00473483583812
5673,136543,Trinomys moojeni,4672.0645861875046
5674,136492,Trinomys paratus,28264.760230848231
5675,18298,Trinomys setosus,414943.55617937288
5676,136414,Trinomys yonenagae,4982.0768307950402
5677,13381,Trinycteris nicefori,4253149.3448716626
5678,22297,Trogopterus xanthipes,1062946.550749253
5679,22431,Tryphomys adustus,4129.4639828956233
5680,22432,Tscherskia triton,3140768.6819377509
5681,41492,Tupaia belangeri,2980076.156752049
5682,22446,Tupaia chrysogaster,6002.7710055624748
5683,111873499,Tupaia discolor,11525.799719431339
5684,41493,Tupaia dorsalis,449707.68460413889
5685,22784,Tupaia everetti,95385.365080404343
5686,111873543,Tupaia ferruginea,429938.48570495949
5687,111872341,Tupaia glis,190361.673838855
5688,41495,Tupaia gracilis,643733.97898411693
5689,111873049,Tupaia hypochrysa,6956.5815647853879
5690,41496,Tupaia javanica,248044.53607556189
5691,111871214,Tupaia longipes,161230.62048831501
5692,41497,Tupaia minor,1264125.3052767101
5693,41498,Tupaia montana,179713.7375120403
5694,22454,Tupaia nicobarica,1108.483304668345
5695,110678346,Tupaia palawanensis,13167.70134288957
5696,41499,Tupaia picta,154833.04131535901
5697,111871663,Tupaia salatana,153435.1105094254
5698,41500,Tupaia splendidula,411410.86458497448
5699,41501,Tupaia tana,960285.33442987199
5700,41714,Tursiops aduncus,21790977.572440632
5701,22563,Tursiops truncatus,253143513.08456191
5702,22570,Tylomys bullaris,713.63920752851209
5703,22571,Tylomys fulviventer,90.33683777238538
5704,22572,Tylomys mirae,125757.5753752617
5705,22573,Tylomys nudicaudus,489168.24278486468
5706,22574,Tylomys panamensis,3457.0332443707562
5707,22575,Tylomys tumbalensis,93.394611094425059
5708,22576,Tylomys watsoni,90447.260594479507
5709,22577,Tylonycteris pachypus,4182440.161532843
5710,85342580,Tylonycteris pygmaeus,321.20196173031229
5711,22578,Tylonycteris robustula,2721159.1985077439
5712,136557,Tympanoctomys aureus,16.885453623855959
5713,22586,Tympanoctomys barrerae,280726.33721319429
5714,86051353,Tympanoctomys kirchnerorum,7034.2843606347878
5715,136714,Tympanoctomys loschalchalerosorum,29.7997292262739
5716,22605,Typhlomys cinereus,1030402.3752195
5717,22771,Uranomys ruddi,4054993.7926032608
5718,42463,Urocitellus armatus,176253.5827048702
5719,42464,Urocitellus beldingi,337682.40311456862
5720,20497,Urocitellus brunneus,460.17143738951688
5721,42465,Urocitellus canus,217780.35539025639
5722,42466,Urocitellus columbianus,532343.60658293625
