OBJECTID,id_no,binomial,orig_area_km2,final_area_km2
2677,20478,Spermophilus alashanicus,487356.65899341658,76551.386957572613
2678,20479,Notocitellus annulatus,44721.538304964379,2995.1348249480311
2679,20481,Otospermophilus beecheyi,467233.73452769202,64699.02710318796
2680,20482,Spermophilus dauricus,1379393.561772652,440824.10737406701
2681,20483,Spermophilus erythrogenys,1727070.4215449111,331141.3019497855
2682,20484,Spermophilus fulvus,1851598.184411498,776594.2924398164
2683,20486,Spermophilus major,629982.61235336773,17661.755011039761
2684,20487,Ictidomys mexicanus,715715.72378256463,153467.51571226239
2685,20488,Urocitellus parryii,5347153.4341303939,332712.55898260389
2686,20489,Xerospermophilus perotensis,2655.8383949697168,463.36833287416272
2687,20490,Spermophilus pygmaeus,1810721.5101967619,560139.77881378145
2688,20491,Spermophilus relictus,188228.21640925511,48290.277030641053
2689,20492,Spermophilus suslicus,804395.03951661731,17508.220944539851
2690,20493,Xerospermophilus tereticaudus,309334.3359181977,161041.1211476184
2691,20494,Urocitellus undulatus,2310715.017742849,224432.68491463561
2692,20495,Otospermophilus variegatus,2304654.4810089818,354427.0355971356
2693,20496,Spermophilus xanthoprymnus,475244.75196930277,31236.47147321728
2694,20498,Urocitellus endemicus,6303.2515806007277,305.83115139890509
2695,20521,Sphaerias blanfordi,471470.25963897922,47980.941599551727
2696,20599,Sphaeronycteris toxophyllum,3805188.9003180112,581668.95785038534
2697,20629,Coendou mexicanus,707151.80218158499,131280.3896445233
2698,20630,Coendou spinosus,1318059.9606207269,68903.223345521023
2699,20631,Coendou insidiosus,171756.5572518066,4887.6550451355688
2700,20636,Spilocuscus maculatus,886128.55235091562,117784.4503481883
2701,20637,Spilocuscus kraemeri,1892.7791732266551,20.830769656717589
2702,20638,Spilocuscus papuensis,3142.733562294598,85.426611267071337
2703,20639,Spilocuscus rufoniger,178074.56037575979,13666.24604418482
2704,20718,Steatomys caurinus,1058280.3828981619,41633.484097141467
2705,20719,Steatomys cuppedius,1074999.118669685,269589.73794176662
2706,20720,Steatomys krebsii,979348.06488665729,120188.1374252204
2707,20721,Steatomys parvus,1128030.139265632,277235.37035472709
2708,20722,Steatomys pratensis,3477948.9657847909,363053.9617785858
2709,20729,Stenella attenuata,209097082.3309409,30597086.88394849
2710,20730,Stenella clymene,29651041.183180809,6026055.7762954812
2711,20731,Stenella coeruleoalba,251303441.08486551,38878105.521040633
2712,20732,Stenella frontalis,48441428.397578754,7096413.2919294992
2713,20733,Stenella longirostris,197407328.012925,29932699.2152679
2714,20738,Steno bredanensis,208483329.70101839,33340193.797963031
2715,20743,Stenoderma rufum,9281.0260705948494,599.22440473274742
2716,20761,Rattus verecundus,152812.7802021752,0.18034562239378521
2717,20863,Stochomys longicaudatus,1866729.859590746,228275.50828723409
2718,20890,Strigocuscus celebensis,172973.19093772731,7061.2376405004788
2719,20892,Strigocuscus pelengensis,6411.2647258745637,74.885967238929041
2720,20949,Sturnira aratathomasi,72660.559539232767,2871.5986210921292
2721,20950,Sturnira bidens,705301.29772434873,55536.698868886968
2722,20951,Sturnira bogotensis,501248.16848398611,39424.857022020871
2723,20952,Sturnira erythromos,2534350.3882668298,592615.36315741937
2724,20955,Sturnira luisi,340291.09703651379,35813.585801323767
2725,20956,Sturnira magna,1568040.8574611291,155503.75097289981
2726,20960,Sturnira tildae,10660747.41210594,1044535.495364184
2727,21100,Styloctenium wallacei,170647.35417653501,6997.1008798523881
2728,21101,Stylodipus andrewsi,941221.05384284991,342344.01227149047
2729,21102,Stylodipus sungorus,61396.693327615161,28527.246574347781
2730,21103,Stylodipus telum,1341010.430599343,411455.08652797271
2731,21142,Suncus dayi,209.34093540132869,6.9546914949186451
2732,21144,Suncus hosei,12477.739914446251,118.5317774816363
2733,21145,Suncus malayanus,171595.86872991329,24085.86232792681
2734,21147,Suncus montanus,5369.6166867935399,105.6548000560542
2735,21152,Sundamys muelleri,1408489.949626097,216468.63351564101
2736,21153,Sundasciurus brookei,259522.74826967201,464.47556877542848
2737,21154,Sundasciurus fraterculus,6004.2607382318702,315.35663477390278
2738,21155,Sundasciurus hippurus,1314932.0150714931,208208.5247521241
2739,21156,Sundasciurus jentinki,50302.073274424547,7.2720064954783714
2740,21157,Sundasciurus juvencus,7784.6078119102103,108.8017301657253
2741,21158,Sundasciurus lowii,1335061.6966663899,212754.18661494291
2742,21159,Sundasciurus moellendorffi,527.18814192026957,19.4300916036856
2743,21160,Sundasciurus philippinensis,120457.56773801699,3457.5452326284799
2744,21162,Sundasciurus samarensis,19561.71228188265,271.78101345422851
2745,21163,Sundasciurus steerii,3901.1665418597622,78.246590062268965
2746,21164,Sundasciurus tenuis,1210112.5048592619,200972.45138227989
2747,21172,Porcula salvania,881.68826950320624,381.27165933810772
2748,21174,Sus verrucosus,4537.9118640462011,361.98810705349848
2749,21176,Sus philippensis,64212.607503131389,1425.8308833836859
2750,21177,Sus ahoenobarbus,10580.582973654369,145.70889031737539
2751,21184,Syconycteris carolinae,19996.953842155719,235.76574036629589
2752,21185,Syconycteris australis,1053933.090010867,140159.92203988129
2753,21203,Sylvicapra grimmia,13575954.950948481,1910466.917286437
2754,21210,Sylvilagus mansuetus,24.35896038824724,2.367957427725452
2755,21211,Sylvilagus cunicularius,323823.68067690398,12517.50550182084
2756,21212,Sylvilagus transitionalis,10493.560189935861,42.284924194265869
2757,21251,Syncerus caffer,8442951.5210865233,1005680.2846692
2758,21299,Tachyoryctes splendens,680056.12301728269,44133.795477531909
2759,21311,Tadarida teniotis,3897576.8750129822,440523.44338627189
2760,21312,Tadarida aegyptiaca,4174973.906526621,754893.64258347929
2761,21313,Austronomus australis,6026447.4572231136,2062155.054909257
2762,21314,Tadarida brasiliensis,13833592.76214667,3402720.198977828
2763,21316,Tadarida fulminans,295229.32695283857,11089.58712540628
2764,21317,Tadarida lobata,186845.29976012671,3278.6172888016131
2765,21318,Tadarida ventralis,2604182.6495987289,421109.20223298768
2766,21330,Taeromys celebensis,86669.861801015199,1167.7864876184501
2767,21349,Tamandua mexicana,1495866.9803511631,237906.68775567311
2768,21350,Tamandua tetradactyla,12732511.365988011,2089166.1714007091
2769,21355,Neotamias palmeri,303.95920430545709,13.64107894624288
2770,21357,Neotamias durangae,47079.515991005966,413.58187954180812
2771,21358,Neotamias merriami,72205.495098479063,7015.4550199993882
2772,21359,Neotamias obscurus,13472.240657425409,1424.3750481434649
2773,21360,Eutamias sibiricus,14525261.366833249,913560.20463734074
2774,21364,Neotamias canipes,18918.22534111908,1363.5560732355821
2775,21378,Tamiasciurus mearnsi,689.30191645708805,689.30191645708805
2776,21379,Tamiops mcclellandii,1464854.889243454,145519.11524313601
2777,21380,Tamiops maritimus,1718538.4689375251,87390.555264890485
2778,21381,Tamiops rodolphii,590759.90022386855,144116.94398230841
2779,21382,Tamiops swinhoei,869281.16269677132,3828.2409134796981
2780,21452,Taphozous australis,38336.268862314013,9537.6954858009412
2781,21453,Taphozous achates,38175.577481161054,585.03634730125793
2782,21454,Taphozous georgianus,1198594.829704192,215029.33670436541
2783,21455,Taphozous hamiltoni,56081.795289418027,9777.9688242017328
2784,21456,Taphozous hildegardeae,44479.417243921183,4219.7651023594153
2785,21457,Taphozous hilli,1411608.3983459889,508337.92790247139
2786,21458,Taphozous kapalgensis,97552.609965413649,29269.892984249451
2787,21459,Taphozous longimanus,4902022.0448168786,1176161.339175541
2788,21460,Taphozous mauritianus,10153118.49970551,1298447.7583746421
2789,21461,Taphozous melanopogon,5669517.1155132642,926699.12686488591
2790,21462,Taphozous nudiventris,1207373.3108139129,408294.33328906383
2791,21463,Taphozous perforatus,2114056.5836713249,615348.98364159127
2792,21465,Taphozous theobaldi,1042365.910051042,207684.89693927841
2793,21466,Taphozous troughtoni,741726.23203729757,114871.7059117618
2794,21471,Tapirus bairdii,673658.77689080138,76455.883796536742
2795,21472,Tapirus indicus,89491.837142793593,10842.15913400484
2796,21474,Tapirus terrestris,13052283.72652141,2042422.1248540259
2797,21488,Cephalopachus bancanus,847616.03841501928,128467.36544826291
2798,21489,Tarsius dentatus,35040.403013539653,189.76166703076811
2799,21492,Carlito syrichta,120136.85679071469,3484.7937910871269
2800,21493,Tarsius sangirensis,556.37369442078739,41.884921193296677
2801,21494,Tarsius pelengensis,2615.0178816744578,46.244593129684461
2802,21500,Tasmacetus shepherdi,56752837.272708051,4947419.74737796
2803,21509,Gerbilliscus afra,100220.6295332571,2314.788573411427
2804,21510,Gerbilliscus boehmi,1160667.1033580571,221368.20755081909
2805,21511,Gerbilliscus brantsii,2084272.553566253,203662.0675330786
2806,21512,Gerbilliscus guineae,892525.71659250534,24898.358930280989
2807,21513,Gerbilliscus inclusus,218302.57547574749,22867.888715895369
2808,21514,Tatera indica,4785873.9774846267,1938208.086114641
2809,21515,Gerbilliscus kempi,4610257.6260857191,564218.69025141664
2810,21516,Gerbilliscus leucogaster,5765241.845613976,770110.04416746588
2811,21517,Gerbilliscus nigricaudus,610485.80164927512,245129.523590592
2812,21518,Gerbilliscus phillipsi,71840.845605650931,24707.597016982068
2813,21519,Gerbilliscus robustus,5165468.7789423,1462141.748200563
2814,21520,Gerbilliscus validus,4626258.1426807828,697773.50756062602
2815,21521,Taterillus arenarius,402946.42610847019,252998.7126839335
2816,21522,Taterillus congicus,1317128.067118906,186831.78707362001
2817,21523,Taterillus emini,3860465.8059297581,907918.94087745692
2818,21524,Taterillus gracilis,2210539.6147217788,375656.85990529472
2819,21526,Taterillus lacustris,39539.706502974579,34747.875295516897
2820,21527,Taterillus petteri,178978.78764040489,37325.571626914003
2821,21528,Taterillus pygargus,365288.4688787284,114413.7903893693
2822,21661,Tetracerus quadricornis,2063047.9334208691,560969.59051069128
2823,21690,Thallomys loringi,56457.495004511649,902.90323878377239
2824,21691,Thallomys nigricauda,1214559.7735961841,166980.25191543769
2825,21692,Thallomys paedulcus,5096529.7758344496,951787.98226854485
2826,21693,Thallomys shortridgei,33883.700282721948,7158.290455067171
2827,21694,Thalpomys cerradensis,488723.82431738201,72834.4489388246
2828,21695,Thalpomys lasiotis,555158.70928003779,17558.775886735599
2829,21702,Thamnomys venustus,10760.922483723391,390.72888392479638
2830,21744,Theropithecus gelada,103850.7652858872,376.36663685058608
2831,21770,Thomasomys baeops,86495.245006197278,100.7929410876344
2832,21777,Thomasomys hylophilus,19043.217839485911,29.209819036909678
2833,21780,Thomasomys kalinowskii,41985.847523418903,6.6913426000559433
2834,21783,Thomasomys monochromos,8594.9597742630012,243.23860455030521
2835,21784,Thomasomys niveipes,26819.967684110132,351.28120418363159
2836,21785,Thomasomys notatus,186803.09544828301,639.04900853656932
2837,21786,Thomasomys oreas,213942.5454199769,2.6656659165165202
2838,21792,Thomasomys taczanowskii,151300.98127259369,2537.4189822223011
2839,21799,Thomomys bottae,1541263.679891834,400089.65458018641
2840,21800,Thomomys umbrinus,469405.55268967227,47826.343269913203
2841,21809,Thomomys idahoensis,106352.09650766991,6662.7658770683174
2842,21810,Thomomys mazama,79581.162593244851,1458.8514962667521
2843,21815,Thoopterus nigrescens,182866.82035880149,7228.4558629384219
2844,21839,Thrichomys apereoides,1168365.9005859389,63186.605528622968
2845,21846,Thryonomys gregorianus,2375912.7034536391,443157.50511056278
2846,21847,Thryonomys swinderianus,7541422.764957116,937102.88430706027
2847,21867,Thylamys macrurus,88364.690159171601,16106.013096102241
2848,21870,Thylogale brunii,108862.5787262142,28924.150642307912
2849,21874,Thylogale browni,268147.32699326228,7235.5417143378509
2850,21877,Thyroptera discifera,5711183.6166064721,623808.00051588821
2851,21879,Thyroptera tricolor,8555278.2805579733,855086.15059946419
2852,21972,Tokudaia muenninki,240.5679033825111,1.49360251847766
2853,21973,Tokudaia osimensis,470.1223420353943,29.309815488172301
2854,21974,Tolypeutes matacus,1198049.2660072651,979331.56064183312
2855,21975,Tolypeutes tricinctus,932840.00253592478,65604.744132472653
2856,21982,Tomopeas ravus,112828.305156765,11318.928641689339
2857,21983,Tonatia bidens,1993741.933096729,410670.20292829711
2858,21984,Lophostoma brasiliense,8094646.5682500266,911841.04576283228
2859,21986,Lophostoma evotis,176608.20436714069,41631.446525369029
2860,21987,Lophostoma schulzi,564363.98388465832,22052.2276277122
2861,22029,Trachops cirrhosus,12642635.05438745,1341289.787000055
2862,22035,Trachypithecus cristatus,1213228.117455706,200016.18663080319
2863,22037,Trachypithecus geei,7413.4403326390866,1650.8901911463729
2864,22039,Trachypithecus obscurus,259473.23606059299,28532.412851055549
2865,22040,Trachypithecus phayrei,1148180.333382067,162912.02869765041
2866,22041,Trachypithecus pileatus,305057.03615296492,65951.136097228838
2867,22042,Semnopithecus vetulus,36899.959891856197,328.322644527894
2868,22043,Trachypithecus delacouri,6008.5254541444892,1002.139153692993
2869,22047,Tragelaphus eurycerus,2217257.6426955881,135434.0058488916
2870,22050,Tragelaphus spekii,4392172.0334772542,554066.21276957344
2871,22051,Tragelaphus scriptus,12063894.96990018,1600082.762215679
2872,22052,Tragelaphus angasii,197905.50807464481,84238.38960887678
2873,22053,Tragelaphus imberbis,1488947.2229714759,361508.8252138329
2874,22054,Tragelaphus strepsiceros,6085599.5896743471,892171.01881905098
2875,22055,Tragelaphus oryx,6776778.238007186,954474.20370764076
2876,22065,Tragulus nigricans,506.70962839698763,23.404416519443771
2877,22066,Tremarctos ornatus,218405.27767294369,89.589747701390593
2878,22102,Trichechus inunguis,635458.79515474197,75703.33944148873
2879,22103,Trichechus manatus,1518394.0048881159,1411063.577256345
2880,22104,Trichechus senegalensis,466077.19303458702,329769.34542519791
2881,22132,Trichys fasciculata,1189878.973404028,197538.34998122271
2882,22297,Trogopterus xanthipes,1062946.550749253,20904.11538792351
2883,22431,Tryphomys adustus,4129.4639828956233,37.473959453745842
2884,22432,Tscherskia triton,3140768.6819377509,842029.46122966206
2885,22446,Tupaia chrysogaster,6002.7710055624748,315.13610487374331
2886,22454,Tupaia nicobarica,1108.483304668345,96.392625836499064
2887,22563,Tursiops truncatus,253143513.08456191,41617578.743113048
2888,22572,Tylomys mirae,125757.5753752617,7949.1912480088095
2889,22573,Tylomys nudicaudus,489168.24278486468,38850.904105287467
2890,22574,Tylomys panamensis,3457.0332443707562,18.943232800648179
2891,22576,Tylomys watsoni,90447.260594479507,3406.5972107824468
2892,22577,Tylonycteris pachypus,4182440.161532843,631539.0015839024
2893,22578,Tylonycteris robustula,2721159.1985077439,375551.24579796492
2894,22586,Tympanoctomys barrerae,280726.33721319429,159314.23142537879
2895,22605,Typhlomys cinereus,1030402.3752195,1913.255260835871
2896,22732,Panthera uncia,3496448.4397700932,263882.32154362561
2897,22771,Uranomys ruddi,4054993.7926032608,592884.54523976054
2898,22780,Urocyon cinereoargenteus,9037154.5275661852,1212256.860158623
2899,22782,Uroderma bilobatum,10728335.104139481,1245233.4370857249
2900,22783,Uroderma magnirostrum,10830948.537916631,1292851.4353543511
2901,22784,Tupaia everetti,95385.365080404343,3105.9956105971542
2902,22800,Uromys anak,207599.98670126381,182.18665871768971
2903,22801,Uromys caudimaculatus,880879.39361724874,124114.6274908909
2904,22803,Uromys imperator,5461.3778325062376,94.218138912635112
2905,22804,Uromys neobritannicus,35333.443691321321,196.1343083404239
2906,22805,Uromys porculus,5461.3778325062376,94.218138912635112
2907,22806,Uromys rex,5461.3470354086367,94.193680337048505
2908,22810,Uropsilus soricipes,148102.48136542441,2986.0168581113548
2909,22823,Ursus maritimus,22634396.79596062,9856254.0823370945
2910,22824,Ursus thibetanus,8529217.8964297846,1425842.450092687
2911,22837,Vampyriscus bidens,6730611.8401659774,683058.25099286251
2912,22838,Vampyriscus brocki,927154.75796906231,16459.803444783371
2913,22839,Vampyressa melissa,445341.18099921069,29533.259028705848
2914,22840,Vampyriscus nymphaea,248096.849205348,16449.703848630252
2915,22841,Vampyressa pusilla,1111660.806336344,24853.433743860089
2916,22843,Vampyrum spectrum,5276715.4065575739,1069656.7551923669
