OBJECTID,FID_modeled_reptiles,Binomial,Group,Area (km2)
3873,5214,Leptosiaphos pauliani,lizard,537.0049147
3874,5215,Leptosiaphos rhodurus,lizard,3257.297263
3875,5217,Leptosiaphos vigintiserierum,lizard,547.5728121
3876,5218,Leptotyphlops aethiopicus,snake,555.98826
3877,5219,Leptotyphlops conjunctus,snake,11525.52919
3878,5220,Leptotyphlops distanti,snake,7117.799837
3879,5221,Leptotyphlops emini,snake,145985.9699
3880,5223,Leptotyphlops incognitus,snake,188864.6068
3881,5224,Leptotyphlops jacobseni,snake,0.599040856
3882,5225,Leptotyphlops kafubi,snake,77190.01788
3883,5227,Leptotyphlops latirostris,snake,1994.021953
3884,5228,Leptotyphlops lepezi,snake,70922.11699
3885,5229,Leptotyphlops macrops,snake,3689.386659
3886,5231,Leptotyphlops merkeri,snake,88917.05715
3887,5232,Leptotyphlops nigricans,snake,1248.45867
3888,5233,Leptotyphlops nigroterminus,snake,581.9096217
3889,5234,Leptotyphlops nursii,snake,40562.32995
3890,5236,Leptotyphlops pungwensis,snake,721.4781513
3891,5237,Leptotyphlops scutifrons,snake,361461.9302
3892,5238,Leptotyphlops sylvicolus,snake,602.4260253
3893,5239,Leptotyphlops tanae,snake,2917.860946
3894,5241,Lepturophis albofuscus,snake,238960.3767
3895,5242,Lerista aericeps,lizard,334297.8694
3896,5243,Lerista allanae,lizard,1742.665266
3897,5244,Lerista allochira,lizard,2911.648793
3898,5247,Lerista apoda,lizard,17702.58659
3899,5248,Lerista arenicola,lizard,209.5101331
3900,5249,Lerista axillaris,lizard,18.63635594
3901,5250,Lerista baynesi,lizard,151.0678823
3902,5251,Lerista bipes,lizard,831540.3978
3903,5252,Lerista borealis,lizard,2257.544416
3904,5253,Lerista bougainvillii,lizard,145813.2334
3905,5255,Lerista carpentariae,lizard,16.66549982
3906,5260,Lerista clara,lizard,33798.34737
3907,5261,Lerista colliveri,lizard,3673.049089
3908,5262,Lerista connivens,lizard,21984.28484
3909,5263,Lerista desertorum,lizard,338856.826
3910,5264,Lerista distinguenda,lizard,374.5471272
3911,5265,Lerista dorsalis,lizard,106379.7187
3912,5266,Lerista edwardsae,lizard,47249.1453
3913,5267,Lerista elegans,lizard,25610.19951
3914,5268,Lerista elongata,lizard,322921.2809
3915,5269,Lerista emmotti,lizard,157291.771
3916,5270,Lerista eupoda,lizard,44.178529
3917,5271,Lerista flammicauda,lizard,13.60177286
3918,5272,Lerista fragilis,lizard,47205.43436
3919,5273,Lerista frosti,lizard,88965.3844
3920,5274,Lerista gascoynensis,lizard,11.86311562
3921,5275,Lerista gerrardii,lizard,162.7313957
3922,5276,Lerista greeri,lizard,18948.58881
3923,5277,Lerista griffini,lizard,21728.44937
3924,5278,Lerista haroldi,lizard,6067.997261
3925,5280,Lerista ingrami,lizard,5.751185994
3926,5281,Lerista ips,lizard,146175.6721
3927,5282,Lerista jacksoni,lizard,6601.7891
3928,5283,Lerista kalumburu,lizard,79.85505475
3929,5284,Lerista karlschmidti,lizard,134673.6832
3930,5285,Lerista kendricki,lizard,328.62743
3931,5287,Lerista kingi,lizard,40176.92232
3932,5288,Lerista labialis,lizard,757325.4645
3933,5290,Lerista lineopunctulata,lizard,27702.95628
3934,5291,Lerista macropisthopus,lizard,26335.79859
3935,5293,Lerista micra,lizard,17785.75798
3936,5294,Lerista microtis,lizard,209.5489838
3937,5295,Lerista muelleri,lizard,1663448.348
3938,5297,Lerista nevinae,lizard,1233.575642
3939,5299,Lerista occulta,lizard,3949.193068
3940,5300,Lerista onsloviana,lizard,14815.60483
3941,5301,Lerista orientalis,lizard,82747.21684
3942,5302,Lerista petersoni,lizard,10178.41742
3943,5303,Lerista picturata,lizard,23303.76036
3944,5304,Lerista planiventralis,lizard,21569.79501
3945,5305,Lerista praefrontalis,lizard,634.0601367
3946,5306,Lerista praepedita,lizard,17212.49997
3947,5307,Lerista punctatovittata,lizard,687025.1006
3948,5310,Lerista rhodonoides,lizard,1497.077403
3949,5311,Lerista robusta,lizard,332.8747671
3950,5312,Lerista rochfordensis,lizard,31.10507246
3951,5313,Lerista rolfei,lizard,7940.223698
3952,5314,Lerista separanda,lizard,13226.73074
3953,5315,Lerista simillima,lizard,3989.315784
3954,5316,Lerista speciosa,lizard,5895.093265
3955,5318,Lerista storri,lizard,735.4851902
3956,5319,Lerista stylis,lizard,40927.13193
3957,5320,Lerista taeniata,lizard,451428.9285
3958,5321,Lerista talpina,lizard,3523.851544
3959,5322,Lerista terdigitata,lizard,201339.2422
3960,5324,Lerista uniduo,lizard,33296.15927
3961,5325,Lerista varia,lizard,1910.525106
3962,5326,Lerista verhmens,lizard,3176.342208
3963,5327,Lerista vermicularis,lizard,87746.6381
3964,5329,Lerista vittata,lizard,26.93961793
3965,5330,Lerista walkeri,lizard,3487.130602
3966,5331,Lerista wilkinsi,lizard,7407.586448
3967,5332,Lerista xanthura,lizard,720376.8943
3968,5335,Lerista zonulata,lizard,4366.71011
3969,5336,Letheobia acutirostrata,snake,152906.793
3970,5337,Letheobia caeca,snake,59654.44339
3971,5338,Letheobia crossii,snake,58038.38625
3972,5339,Letheobia debilis,snake,96485.30151
3973,5341,Letheobia erythraea,snake,1575.187648
3974,5343,Letheobia gracilis,snake,26068.89627
3975,5344,Letheobia graueri,snake,8273.934934
3976,5345,Letheobia jubana,snake,9.996280627
3977,5346,Letheobia kibarae,snake,607.9377002
3978,5348,Letheobia leucosticta,snake,2883.703842
3979,5349,Letheobia lumbriciformis,snake,5611.255528
3980,5351,Letheobia pallida,snake,4011.272087
3981,5354,Letheobia praeocularis,snake,136603.5389
3982,5355,Letheobia rufescens,snake,8440.257103
3983,5356,Letheobia simonii,snake,3660.545241
3984,5357,Letheobia somalica,snake,1632.541255
3985,5359,Letheobia sudanensis,snake,687.4313759
3986,5360,Letheobia swahilica,snake,90.37378047
3987,5364,Leucocephalon yuwonoi,turtle,469.5736031
3988,5365,Lialis burtonis,lizard,2454918.228
3989,5366,Lialis jicari,lizard,23230.5088
3990,5367,Liasis fuscus,snake,318534.5111
3991,5368,Liasis olivaceus,snake,358765.4955
3992,5369,Liasis papuana,snake,107653.2236
3993,5370,Liburnascincus artemis,lizard,232.5588825
3994,5371,Liburnascincus coensis,lizard,3397.30622
3995,5372,Liburnascincus mundivensis,lizard,10853.81888
3996,5373,Liburnascincus scirtetis,lizard,4.975574985
3997,5374,Lichanura trivirgata,snake,109346.2572
3998,5375,Limnophis bangweolicus,snake,185817.9425
3999,5376,Limnophis bicolor,snake,78185.7585
4000,5377,Liodytes alleni,snake,54635.71681
4001,5378,Liodytes pygaea,snake,65778.57419
4002,5379,Liodytes rigida,snake,109021.1342
4003,5381,Liolaemus abaucan,lizard,1604.661813
4004,5383,Liolaemus acostai,lizard,2383.283442
4005,5384,Liolaemus albiceps,lizard,268.7651624
4006,5385,Liolaemus alticolor,lizard,77145.66541
4007,5386,Liolaemus andinus,lizard,18423.07314
4008,5388,Liolaemus anomalus,lizard,43405.44629
4009,5390,Liolaemus aparicioi,lizard,508.9684066
4010,5391,Liolaemus arambarensis,lizard,2996.019042
4011,5393,Liolaemus archeforus,lizard,1964.953541
4012,5394,Liolaemus atacamensis,lizard,4655.854344
4013,5395,Liolaemus audituvelatus,lizard,3042.675582
4014,5396,Liolaemus austromendocinus,lizard,25603.1611
4015,5398,Liolaemus azarai,lizard,7676.322183
4016,5399,Liolaemus baguali,lizard,116.0629637
4017,5400,Liolaemus bellii,lizard,327.7115033
4018,5401,Liolaemus bibronii,lizard,95402.90337
4019,5402,Liolaemus bitaeniatus,lizard,8579.08128
4020,5403,Liolaemus boulengeri,lizard,64826.76467
4021,5404,Liolaemus buergeri,lizard,10017.99068
4022,5406,Liolaemus calchaqui,lizard,444.3353309
4023,5407,Liolaemus camarones,lizard,6.183065325
4024,5408,Liolaemus canqueli,lizard,247.4563892
4025,5410,Liolaemus capillitas,lizard,4067.552768
4026,5412,Liolaemus casamiquelai,lizard,966.9595828
4027,5413,Liolaemus cazianiae,lizard,845.1665973
4028,5414,Liolaemus ceii,lizard,21.52449877
4029,5415,Liolaemus chacabucoense,lizard,47.86780454
4030,5416,Liolaemus chacoensis,lizard,266618.0751
4031,5417,Liolaemus chaltin,lizard,5024.065589
4032,5419,Liolaemus chehuachekenk,lizard,723.8367996
4033,5420,Liolaemus chiliensis,lizard,1426.20804
4034,5422,Liolaemus chlorostictus,lizard,380.9357965
4035,5428,Liolaemus constanzae,lizard,13317.8199
4036,5430,Liolaemus cranwelli,lizard,9252.711579
4037,5431,Liolaemus crepuscularis,lizard,1091.774997
4038,5435,Liolaemus cuyanus,lizard,44813.39763
4039,5436,Liolaemus cuyumhue,lizard,8.950079143
4040,5438,Liolaemus cyanogaster,lizard,349.0943228
4041,5439,Liolaemus darwinii,lizard,388211.2007
4042,5441,Liolaemus dicktracyi,lizard,13.25175541
4043,5443,Liolaemus ditadai,lizard,2024.62019
4044,5444,Liolaemus donosobarrosi,lizard,16306.52981
4045,5445,Liolaemus dorbignyi,lizard,30887.14667
4046,5449,Liolaemus elongatus,lizard,16817.54723
4047,5450,Liolaemus erguetae,lizard,2433.169491
4048,5451,Liolaemus erroneus,lizard,7.754552998
4049,5452,Liolaemus escarchadosi,lizard,2681.466637
4050,5453,Liolaemus espinozai,lizard,1288.879016
4051,5455,Liolaemus exploratorum,lizard,233.0467934
4052,5456,Liolaemus fabiani,lizard,3739.933012
4053,5457,Liolaemus famatinae,lizard,130.9719811
4054,5458,Liolaemus fittkaui,lizard,0.075620858
4055,5460,Liolaemus fitzingerii,lizard,22995.15488
4056,5462,Liolaemus forsteri,lizard,6715.782885
4057,5463,Liolaemus foxi,lizard,584.5395565
4058,5465,Liolaemus fuscus,lizard,1417.614493
4059,5466,Liolaemus gallardoi,lizard,2079.118378
4060,5467,Liolaemus goetschi,lizard,27283.18959
4061,5469,Liolaemus gracilis,lizard,192364.0841
4062,5470,Liolaemus gravenhorstii,lizard,1276.724307
4063,5472,Liolaemus grosseorum,lizard,26505.22315
4064,5473,Liolaemus gununakuna,lizard,18.17974056
4065,5474,Liolaemus hajeki,lizard,178.8791984
4066,5475,Liolaemus halonastes,lizard,471.2820151
4067,5476,Liolaemus hatcheri,lizard,824.4858503
4068,5478,Liolaemus hellmichi,lizard,702.9353527
4069,5480,Liolaemus huacahuasicus,lizard,0.819092117
4070,5481,Liolaemus huayra,lizard,118.5675963
4071,5482,Liolaemus inacayali,lizard,1592.295918
4072,5484,Liolaemus insolitus,lizard,309.2019028
4073,5486,Liolaemus irregularis,lizard,2732.152385
4074,5488,Liolaemus jamesi,lizard,2752.555707
4075,5489,Liolaemus josei,lizard,6234.17335
4076,5490,Liolaemus juanortizi,lizard,13498.76557
4077,5491,Liolaemus kingii,lizard,32743.64588
4078,5493,Liolaemus koslowskyi,lizard,19961.96263
4079,5494,Liolaemus kriegi,lizard,1589.969432
4080,5495,Liolaemus kuhlmanni,lizard,123.3125023
4081,5496,Liolaemus laurenti,lizard,4264.48394
4082,5498,Liolaemus lemniscatus,lizard,1430.638753
4083,5499,Liolaemus lentus,lizard,1122.46643
4084,5501,Liolaemus lineomaculatus,lizard,34595.80545
4085,5505,Liolaemus lutzae,lizard,2595.079268
4086,5506,Liolaemus magellanicus,lizard,5850.960045
4087,5508,Liolaemus manueli,lizard,7.862456169
4088,5510,Liolaemus martorii,lizard,1967.031411
4089,5511,Liolaemus melaniceps,lizard,10.23151066
4090,5513,Liolaemus melanops,lizard,6414.598428
4091,5514,Liolaemus millcayac,lizard,8452.083797
4092,5515,Liolaemus molinai,lizard,1536.009734
4093,5517,Liolaemus montanus,lizard,380.6494428
4094,5518,Liolaemus monticola,lizard,1388.426395
4095,5520,Liolaemus morandae,lizard,1178.615808
4096,5522,Liolaemus multicolor,lizard,12207.50025
4097,5523,Liolaemus multimaculatus,lizard,47327.74026
4098,5525,Liolaemus nigriceps,lizard,3995.298708
4099,5527,Liolaemus nigromaculatus,lizard,1686.390784
4100,5528,Liolaemus nigroviridis,lizard,3727.378202
4101,5529,Liolaemus nitidus,lizard,1389.605654
4102,5530,Liolaemus occipitalis,lizard,15535.96795
4103,5531,Liolaemus olongasta,lizard,8391.612352
4104,5532,Liolaemus orientalis,lizard,47569.40281
4105,5533,Liolaemus orko,lizard,114.3259466
4106,5534,Liolaemus ornatus,lizard,77014.40242
4107,5538,Liolaemus pachecoi,lizard,6563.123644
4108,5539,Liolaemus pagaburoi,lizard,1530.306563
4109,5540,Liolaemus pantherinus,lizard,36971.37778
4110,5543,Liolaemus paulinae,lizard,257.5771142
4111,5544,Liolaemus petrophilus,lizard,4070.266522
4112,5545,Liolaemus pictus,lizard,858.5669351
4113,5546,Liolaemus pipanaco,lizard,1633.245356
4114,5547,Liolaemus platei,lizard,917.4713942
4115,5549,Liolaemus poconchilensis,lizard,13.93107897
4116,5550,Liolaemus poecilochromus,lizard,1399.432823
4117,5551,Liolaemus polystictus,lizard,38.02839025
4118,5553,Liolaemus pseudoanomalus,lizard,9342.593089
4119,5554,Liolaemus pseudolemniscatus,lizard,24.16759551
4120,5557,Liolaemus puna,lizard,12025.4403
4121,5559,Liolaemus puritamensis,lizard,1376.546412
4122,5562,Liolaemus quilmes,lizard,1920.956322
4123,5563,Liolaemus rabinoi,lizard,9.99628067
4124,5564,Liolaemus ramirezae,lizard,2183.823124
4125,5567,Liolaemus riojanus,lizard,8827.936976
4126,5568,Liolaemus robertmertensi,lizard,3698.998959
4127,5570,Liolaemus robustus,lizard,762.6690578
4128,5572,Liolaemus rothi,lizard,3915.562959
4129,5575,Liolaemus salinicola,lizard,5448.208613
4130,5577,Liolaemus sarmientoi,lizard,10082.7312
4131,5578,Liolaemus saxatilis,lizard,46.76492769
4132,5579,Liolaemus scapularis,lizard,2088.125933
4133,5580,Liolaemus schmidti,lizard,25001.71806
4134,5581,Liolaemus schroederi,lizard,1305.988703
4135,5582,Liolaemus scolaroi,lizard,1.773105814
4136,5584,Liolaemus scrocchii,lizard,6080.816415
4137,5585,Liolaemus senguer,lizard,10635.13964
4138,5589,Liolaemus signifer,lizard,101290.7156
4139,5595,Liolaemus stolzmanni,lizard,27978.12197
4140,5596,Liolaemus tacnae,lizard,399.1349989
4141,5597,Liolaemus talampaya,lizard,9.996280642
4142,5598,Liolaemus tandiliensis,lizard,7452.110964
4143,5599,Liolaemus tari,lizard,364.7499636
4144,5600,Liolaemus tehuelche,lizard,869.9004199
4145,5601,Liolaemus telsen,lizard,112.055091
4146,5602,Liolaemus tenuis,lizard,1537.916116
4147,5605,Liolaemus torresi,lizard,327.7244656
4148,5607,Liolaemus tristis,lizard,3.67752439
4149,5611,Liolaemus umbrifer,lizard,295.0913764
4150,5612,Liolaemus uptoni,lizard,429.3482988
4151,5615,Liolaemus vallecurensis,lizard,6694.486942
4152,5616,Liolaemus variegatus,lizard,0.075620858
4153,5618,Liolaemus vulcanus,lizard,244.014929
4154,5619,Liolaemus walkeri,lizard,8665.174684
4155,5621,Liolaemus wiegmannii,lizard,848763.2663
4156,5623,Liolaemus xanthoviridis,lizard,330.5260936
4157,5624,Liolaemus yanalcu,lizard,677.2079519
4158,5627,Liolaemus zapallarensis,lizard,120.9166145
4159,5628,Liolaemus zullyae,lizard,10.35102681
4160,5629,Liopeltis calamaria,snake,19919.03924
4161,5630,Liopeltis frenatus,snake,19222.67305
4162,5631,Liopeltis philippinus,snake,39.79984703
4163,5633,Liopeltis stoliczkae,snake,4530.805585
4164,5634,Liopeltis tricolor,snake,230354.126
4165,5635,Liophidium apperti,snake,9.996280672
4166,5636,Liophidium chabaudi,snake,1767.564391
4167,5640,Liophidium rhodogaster,snake,2786.107133
4168,5642,Liophidium torquatum,snake,21495.78422
4169,5643,Liophidium trilineatum,snake,210.8589328
4170,5644,Liophidium vaillanti,snake,1458.95249
4171,5647,Liopholidophis dolicocercus,snake,1837.449039
4172,5650,Liopholidophis rhadinaea,snake,1450.639622
4173,5651,Liopholidophis sexlineatus,snake,73.91308716
4174,5652,Liopholidophis varius,snake,821.867262
4175,5654,Liopholis inornata,lizard,1233713.723
4176,5655,Liopholis kintorei,lizard,445925.9435
4177,5656,Liopholis margaretae,lizard,148975.0955
4178,5657,Liopholis modesta,lizard,57282.7014
4179,5658,Liopholis montana,lizard,1.882894613
4180,5659,Liopholis multiscutata,lizard,28252.93263
4181,5660,Liopholis pulchra,lizard,126.4765313
4182,5661,Liopholis slateri,lizard,78655.94114
4183,5662,Liopholis striata,lizard,550905.1041
4184,5663,Liopholis whitii,lizard,213822.1483
4185,5666,Lioscincus nigrofasciolatum,lizard,473.4390607
4186,5667,Lioscincus novaecaledoniae,lizard,162.5600332
4187,5668,Lioscincus steindachneri,lizard,0.000623951
4188,5669,Lioscincus tillieri,lizard,104.1753163
4189,5671,Liotyphlops albirostris,snake,34367.99849
4190,5672,Liotyphlops anops,snake,5872.607285
4191,5674,Liotyphlops beui,snake,220016.2281
4192,5675,Liotyphlops caissara,snake,111.094065
4193,5678,Liotyphlops ternetzii,snake,618075.2701
4194,5679,Liotyphlops trefauti,snake,2079.21637
4195,5680,Liotyphlops wilderi,snake,136.6997693
4196,5682,Lipinia auriculata,lizard,1547.317762
4197,5683,Lipinia cheesmanae,lizard,270.351058
4198,5684,Lipinia inexpectata,lizard,21.61143242
4199,5685,Lipinia infralineolata,lizard,6688.00609
4200,5686,Lipinia leptosoma,lizard,218.8179632
4201,5687,Lipinia longiceps,lizard,634.6165102
4202,5688,Lipinia macrotympanum,lizard,283.7317676
4203,5689,Lipinia miangensis,lizard,11.61364169
4204,5690,Lipinia nitens,lizard,182.7123984
4205,5691,Lipinia noctua,lizard,27011.17653
4206,5692,Lipinia nototaenia,lizard,30254.95582
4207,5693,Lipinia occidentalis,lizard,139.5091141
4208,5694,Lipinia pulchella,lizard,7632.150247
4209,5695,Lipinia pulchra,lizard,9457.190263
4210,5696,Lipinia quadrivittata,lizard,577.8594651
4211,5697,Lipinia rabori,lizard,255.4930397
4212,5698,Lipinia relicta,lizard,1358.43531
4213,5699,Lipinia rouxi,lizard,101.615297
4214,5701,Lipinia semperi,lizard,9.139032895
4215,5702,Lipinia septentrionalis,lizard,6546.755928
4216,5703,Lipinia subvittata,lizard,2225.985817
4217,5704,Lipinia surda,lizard,32.57054773
4218,5706,Lipinia vittigera,lizard,189990.8861
4219,5707,Lipinia vulcania,lizard,1047.206403
4220,5709,Lissemys ceylonensis,turtle,4352.62714
4221,5710,Lissemys punctata,turtle,1467008.225
4222,5711,Lissemys scutata,turtle,73756.72288
4223,5712,Lissolepis coventryi,lizard,42621.85748
4224,5713,Lissolepis luctuosa,lizard,151.5295042
4225,5720,Lophocalotes ludekingi,lizard,8.301652706
4226,5721,Lophognathus burnsi,lizard,378737.8054
4227,5722,Lophognathus gilberti,lizard,1340845.783
4228,5723,Lophognathus longirostris,lizard,1045368.361
4229,5724,Lophognathus maculilabris,lizard,258.9223998
4230,5725,Lophognathus temporalis,lizard,106576.8928
4231,5726,Loveridgea ionidesii,worm lizard,351.4103434
4232,5728,Loveridgelaps elapoides,snake,979.5327396
4233,5729,Loxocemus bicolor,snake,19887.14203
4234,5730,Lucasium alboguttatum,lizard,488.7822508
4235,5731,Lucasium bungabinna,lizard,32.23411487
4236,5732,Lucasium byrnei,lizard,590612.1277
4237,5733,Lucasium damaeum,lizard,1136289.718
4238,5734,Lucasium immaculatum,lizard,292080.096
4239,5735,Lucasium maini,lizard,184.0809069
4240,5736,Lucasium occultum,lizard,3079.591728
4241,5737,Lucasium squarrosum,lizard,61261.78695
4242,5738,Lucasium steindachneri,lizard,785469.7417
4243,5739,Lucasium stenodactylum,lizard,1515343.039
4244,5741,Luperosaurus angliit,lizard,589.2450391
4245,5743,Luperosaurus browni,lizard,58109.11971
4246,5745,Luperosaurus cumingii,lizard,10627.60316
4247,5746,Luperosaurus gulat,lizard,207.6221258
4248,5747,Luperosaurus iskandari,lizard,15.88460986
4249,5748,Luperosaurus joloensis,lizard,40.16721361
4250,5750,Luperosaurus macgregori,lizard,9.324220846
4251,5754,Lycodon alcalai,snake,9.421613882
4252,5755,Lycodon aulicus,snake,1599622.023
4253,5756,Lycodon bibonius,snake,6.274000042
4254,5758,Lycodon capucinus,snake,633808.9822
4255,5759,Lycodon cardamomensis,snake,2516.841921
4256,5760,Lycodon carinatus,snake,0.071664651
4257,5762,Lycodon chrysoprateros,snake,12.77747876
4258,5764,Lycodon dumerilii,snake,2992.942062
4259,5765,Lycodon effraenis,snake,206380.5701
4260,5766,Lycodon fasciatus,snake,443168.5703
4261,5767,Lycodon fausti,snake,0.123862202
4262,5770,Lycodon flavomaculatus,snake,6921.223625
4263,5771,Lycodon flavozonatus,snake,52269.01914
4264,5772,Lycodon futsingensis,snake,20315.95199
4265,5776,Lycodon jara,snake,279255.7634
4266,5777,Lycodon kundui,snake,72.17674793
4267,5778,Lycodon laoensis,snake,277122.0418
4268,5781,Lycodon meridionale,snake,204.8108505
4269,5782,Lycodon muelleri,snake,10747.49132
4270,5783,Lycodon multifasciatus,snake,25.55258003
4271,5785,Lycodon odishii,snake,171.5773803
4272,5786,Lycodon ophiophagus,snake,132.4201579
4273,5787,Lycodon orientalis,snake,15925.12761
4274,5788,Lycodon osmanhilli,snake,4094.63299
4275,5789,Lycodon paucifasciatus,snake,1653.811251
